"","area_code","year","item_code","source_code","value","element","item","area","source"
"1405",112,2020,15,230,224077,"Import Quantity","Wheat","Jordan","Ukraine"
"1406",108,2020,15,230,89,"Import Quantity","Wheat","Kazakhstan","Ukraine"
"1407",114,2020,15,230,84444,"Import Quantity","Wheat","Kenya","Ukraine"
"1408",118,2020,15,230,347,"Import Quantity","Wheat","Kuwait","Ukraine"
"1409",120,2020,15,230,3070,"Import Quantity","Wheat","Lao Peoples Democratic Republic","Ukraine"
"1410",121,2020,15,230,669663,"Import Quantity","Wheat","Lebanon","Ukraine"
"1411",124,2020,15,230,546410,"Import Quantity","Wheat","Libya","Ukraine"
"1412",131,2020,15,230,395193,"Import Quantity","Wheat","Malaysia","Ukraine"
"1413",136,2020,15,230,126117,"Import Quantity","Wheat","Mauritania","Ukraine"
"1414",138,2020,15,230,32740,"Import Quantity","Wheat","Mexico","Ukraine"
"1415",143,2020,15,230,952039,"Import Quantity","Wheat","Morocco","Ukraine"
"1416",144,2020,15,230,103500,"Import Quantity","Wheat","Mozambique","Ukraine"
"1417",28,2020,15,230,49036,"Import Quantity","Wheat","Myanmar","Ukraine"
"1418",150,2020,15,230,21260,"Import Quantity","Wheat","Netherlands","Ukraine"
"1419",153,2020,15,230,985,"Import Quantity","Wheat","New Caledonia","Ukraine"
"1420",156,2020,15,230,403,"Import Quantity","Wheat","New Zealand","Ukraine"
"1421",221,2020,15,230,24151,"Import Quantity","Wheat","Oman","Ukraine"
"1422",165,2020,15,230,1244446,"Import Quantity","Wheat","Pakistan","Ukraine"
"1423",171,2020,15,230,631966,"Import Quantity","Wheat","Philippines","Ukraine"
"1424",173,2020,15,230,3968,"Import Quantity","Wheat","Poland","Ukraine"
"1425",179,2020,15,230,40611,"Import Quantity","Wheat","Qatar","Ukraine"
"1426",117,2020,15,230,322449,"Import Quantity","Wheat","Republic of Korea","Ukraine"
"1427",146,2020,15,230,3948,"Import Quantity","Wheat","Republic of Moldova","Ukraine"
"1428",194,2020,15,230,64159,"Import Quantity","Wheat","Saudi Arabia","Ukraine"
"1429",272,2020,15,230,22,"Import Quantity","Wheat","Serbia","Ukraine"
"1430",201,2020,15,230,40000,"Import Quantity","Wheat","Somalia","Ukraine"
"1431",202,2020,15,230,60007,"Import Quantity","Wheat","South Africa","Ukraine"
"1432",203,2020,15,230,372628,"Import Quantity","Wheat","Spain","Ukraine"
"1433",38,2020,15,230,114854,"Import Quantity","Wheat","Sri Lanka","Ukraine"
"1434",276,2020,15,230,109549,"Import Quantity","Wheat","Sudan","Ukraine"
"1435",211,2020,15,230,10824,"Import Quantity","Wheat","Switzerland","Ukraine"
"1436",216,2020,15,230,563449,"Import Quantity","Wheat","Thailand","Ukraine"
"1437",222,2020,15,230,984016,"Import Quantity","Wheat","Tunisia","Ukraine"
"1438",223,2020,15,230,1003760,"Import Quantity","Wheat","Turkey","Ukraine"
"1439",225,2020,15,230,11090,"Import Quantity","Wheat","United Arab Emirates","Ukraine"
"1440",229,2020,15,230,29022,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","Ukraine"
"1441",215,2020,15,230,46620,"Import Quantity","Wheat","United Republic of Tanzania","Ukraine"
"1442",237,2020,15,230,268453,"Import Quantity","Wheat","Viet Nam","Ukraine"
"1443",249,2020,15,230,708249,"Import Quantity","Wheat","Yemen","Ukraine"
"1444",2,2020,15,225,1,"Import Quantity","Wheat","Afghanistan","United Arab Emirates"
"1445",9,2020,15,225,120,"Import Quantity","Wheat","Argentina","United Arab Emirates"
"1446",13,2020,15,225,23,"Import Quantity","Wheat","Bahrain","United Arab Emirates"
"1447",33,2020,15,225,5292,"Import Quantity","Wheat","Canada","United Arab Emirates"
"1448",41,2020,15,225,200,"Import Quantity","Wheat","China, mainland","United Arab Emirates"
"1449",107,2020,15,225,3,"Import Quantity","Wheat","Cote dIvoire","United Arab Emirates"
"1450",178,2020,15,225,2,"Import Quantity","Wheat","Eritrea","United Arab Emirates"
"1451",238,2020,15,225,0,"Import Quantity","Wheat","Ethiopia","United Arab Emirates"
"1452",75,2020,15,225,0,"Import Quantity","Wheat","Gambia","United Arab Emirates"
"1453",100,2020,15,225,120,"Import Quantity","Wheat","India","United Arab Emirates"
"1454",102,2020,15,225,21,"Import Quantity","Wheat","Iran (Islamic Republic of)","United Arab Emirates"
"1455",103,2020,15,225,3,"Import Quantity","Wheat","Iraq","United Arab Emirates"
"1456",114,2020,15,225,7,"Import Quantity","Wheat","Kenya","United Arab Emirates"
"1457",118,2020,15,225,356,"Import Quantity","Wheat","Kuwait","United Arab Emirates"
"1458",132,2020,15,225,1,"Import Quantity","Wheat","Maldives","United Arab Emirates"
"1459",133,2020,15,225,0,"Import Quantity","Wheat","Mali","United Arab Emirates"
"1460",159,2020,15,225,4,"Import Quantity","Wheat","Nigeria","United Arab Emirates"
"1461",221,2020,15,225,4871,"Import Quantity","Wheat","Oman","United Arab Emirates"
"1462",185,2020,15,225,14518,"Import Quantity","Wheat","Russian Federation","United Arab Emirates"
"1463",194,2020,15,225,104,"Import Quantity","Wheat","Saudi Arabia","United Arab Emirates"
"1464",196,2020,15,225,10,"Import Quantity","Wheat","Seychelles","United Arab Emirates"
"1465",201,2020,15,225,316,"Import Quantity","Wheat","Somalia","United Arab Emirates"
"1466",38,2020,15,225,4994,"Import Quantity","Wheat","Sri Lanka","United Arab Emirates"
"1467",210,2020,15,225,1,"Import Quantity","Wheat","Sweden","United Arab Emirates"
"1468",216,2020,15,225,513,"Import Quantity","Wheat","Thailand","United Arab Emirates"
"1469",229,2020,15,225,1,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","United Arab Emirates"
"1470",215,2020,15,225,3,"Import Quantity","Wheat","United Republic of Tanzania","United Arab Emirates"
"1471",231,2020,15,225,0,"Import Quantity","Wheat","United States of America","United Arab Emirates"
"1472",249,2020,15,225,1,"Import Quantity","Wheat","Yemen","United Arab Emirates"
"1473",4,2020,15,229,32000,"Import Quantity","Wheat","Algeria","United Kingdom of Great Britain and Northern Ireland"
"1474",10,2020,15,229,16,"Import Quantity","Wheat","Australia","United Kingdom of Great Britain and Northern Ireland"
"1475",11,2020,15,229,50,"Import Quantity","Wheat","Austria","United Kingdom of Great Britain and Northern Ireland"
"1476",13,2020,15,229,5,"Import Quantity","Wheat","Bahrain","United Kingdom of Great Britain and Northern Ireland"
"1477",14,2020,15,229,0,"Import Quantity","Wheat","Barbados","United Kingdom of Great Britain and Northern Ireland"
"1478",255,2020,15,229,16190,"Import Quantity","Wheat","Belgium","United Kingdom of Great Britain and Northern Ireland"
"1479",33,2020,15,229,3,"Import Quantity","Wheat","Canada","United Kingdom of Great Britain and Northern Ireland"
"1480",41,2020,15,229,19,"Import Quantity","Wheat","China, mainland","United Kingdom of Great Britain and Northern Ireland"
"1481",50,2020,15,229,1,"Import Quantity","Wheat","Cyprus","United Kingdom of Great Britain and Northern Ireland"
"1482",167,2020,15,229,6,"Import Quantity","Wheat","Czechia","United Kingdom of Great Britain and Northern Ireland"
"1483",54,2020,15,229,38,"Import Quantity","Wheat","Denmark","United Kingdom of Great Britain and Northern Ireland"
"1484",67,2020,15,229,0,"Import Quantity","Wheat","Finland","United Kingdom of Great Britain and Northern Ireland"
"1485",68,2020,15,229,17,"Import Quantity","Wheat","France","United Kingdom of Great Britain and Northern Ireland"
"1486",79,2020,15,229,6525,"Import Quantity","Wheat","Germany","United Kingdom of Great Britain and Northern Ireland"
"1487",84,2020,15,229,70,"Import Quantity","Wheat","Greece","United Kingdom of Great Britain and Northern Ireland"
"1488",97,2020,15,229,0,"Import Quantity","Wheat","Hungary","United Kingdom of Great Britain and Northern Ireland"
"1489",99,2020,15,229,4219,"Import Quantity","Wheat","Iceland","United Kingdom of Great Britain and Northern Ireland"
"1490",100,2020,15,229,44,"Import Quantity","Wheat","India","United Kingdom of Great Britain and Northern Ireland"
"1491",104,2020,15,229,189936,"Import Quantity","Wheat","Ireland","United Kingdom of Great Britain and Northern Ireland"
"1492",105,2020,15,229,391,"Import Quantity","Wheat","Israel","United Kingdom of Great Britain and Northern Ireland"
"1493",106,2020,15,229,12650,"Import Quantity","Wheat","Italy","United Kingdom of Great Britain and Northern Ireland"
"1494",118,2020,15,229,0,"Import Quantity","Wheat","Kuwait","United Kingdom of Great Britain and Northern Ireland"
"1495",121,2020,15,229,0,"Import Quantity","Wheat","Lebanon","United Kingdom of Great Britain and Northern Ireland"
"1496",123,2020,15,229,0,"Import Quantity","Wheat","Liberia","United Kingdom of Great Britain and Northern Ireland"
"1497",126,2020,15,229,1,"Import Quantity","Wheat","Lithuania","United Kingdom of Great Britain and Northern Ireland"
"1498",256,2020,15,229,0,"Import Quantity","Wheat","Luxembourg","United Kingdom of Great Britain and Northern Ireland"
"1499",131,2020,15,229,682,"Import Quantity","Wheat","Malaysia","United Kingdom of Great Britain and Northern Ireland"
"1500",134,2020,15,229,23,"Import Quantity","Wheat","Malta","United Kingdom of Great Britain and Northern Ireland"
"1501",150,2020,15,229,60462,"Import Quantity","Wheat","Netherlands","United Kingdom of Great Britain and Northern Ireland"
"1502",156,2020,15,229,0,"Import Quantity","Wheat","New Zealand","United Kingdom of Great Britain and Northern Ireland"
"1503",159,2020,15,229,106552,"Import Quantity","Wheat","Nigeria","United Kingdom of Great Britain and Northern Ireland"
"1504",162,2020,15,229,2,"Import Quantity","Wheat","Norway","United Kingdom of Great Britain and Northern Ireland"
"1505",173,2020,15,229,0,"Import Quantity","Wheat","Poland","United Kingdom of Great Britain and Northern Ireland"
"1506",174,2020,15,229,24634,"Import Quantity","Wheat","Portugal","United Kingdom of Great Britain and Northern Ireland"
"1507",179,2020,15,229,2,"Import Quantity","Wheat","Qatar","United Kingdom of Great Britain and Northern Ireland"
"1508",183,2020,15,229,11,"Import Quantity","Wheat","Romania","United Kingdom of Great Britain and Northern Ireland"
"1509",194,2020,15,229,11,"Import Quantity","Wheat","Saudi Arabia","United Kingdom of Great Britain and Northern Ireland"
"1510",202,2020,15,229,0,"Import Quantity","Wheat","South Africa","United Kingdom of Great Britain and Northern Ireland"
"1511",203,2020,15,229,66259,"Import Quantity","Wheat","Spain","United Kingdom of Great Britain and Northern Ireland"
"1512",210,2020,15,229,2,"Import Quantity","Wheat","Sweden","United Kingdom of Great Britain and Northern Ireland"
"1513",211,2020,15,229,3,"Import Quantity","Wheat","Switzerland","United Kingdom of Great Britain and Northern Ireland"
"1514",225,2020,15,229,1,"Import Quantity","Wheat","United Arab Emirates","United Kingdom of Great Britain and Northern Ireland"
"1515",231,2020,15,229,52589,"Import Quantity","Wheat","United States of America","United Kingdom of Great Britain and Northern Ireland"
"1516",4,2020,15,231,73896,"Import Quantity","Wheat","Algeria","United States of America"
"1517",8,2020,15,231,24,"Import Quantity","Wheat","Antigua and Barbuda","United States of America"
"1518",9,2020,15,231,12,"Import Quantity","Wheat","Argentina","United States of America"
"1519",10,2020,15,231,3,"Import Quantity","Wheat","Australia","United States of America"
"1520",12,2020,15,231,13,"Import Quantity","Wheat","Bahamas","United States of America"
"1521",16,2020,15,231,311625,"Import Quantity","Wheat","Bangladesh","United States of America"
"1522",14,2020,15,231,20420,"Import Quantity","Wheat","Barbados","United States of America"
"1523",255,2020,15,231,40467,"Import Quantity","Wheat","Belgium","United States of America"
"1524",23,2020,15,231,12697,"Import Quantity","Wheat","Belize","United States of America"
"1525",21,2020,15,231,765147,"Import Quantity","Wheat","Brazil","United States of America"
"1526",115,2020,15,231,1081,"Import Quantity","Wheat","Cambodia","United States of America"
"1527",33,2020,15,231,136117,"Import Quantity","Wheat","Canada","United States of America"
"1528",40,2020,15,231,423417,"Import Quantity","Wheat","Chile","United States of America"
"1529",96,2020,15,231,3244,"Import Quantity","Wheat","China, Hong Kong SAR","United States of America"
"1530",41,2020,15,231,2252243,"Import Quantity","Wheat","China, mainland","United States of America"
"1531",214,2020,15,231,1177416,"Import Quantity","Wheat","China, Taiwan Province of","United States of America"
"1532",44,2020,15,231,570552,"Import Quantity","Wheat","Colombia","United States of America"
"1533",46,2020,15,231,13350,"Import Quantity","Wheat","Congo","United States of America"
"1534",48,2020,15,231,74528,"Import Quantity","Wheat","Costa Rica","United States of America"
"1535",72,2020,15,231,1481,"Import Quantity","Wheat","Djibouti","United States of America"
"1536",56,2020,15,231,195724,"Import Quantity","Wheat","Dominican Republic","United States of America"
"1537",58,2020,15,231,440790,"Import Quantity","Wheat","Ecuador","United States of America"
"1538",59,2020,15,231,50722,"Import Quantity","Wheat","Egypt","United States of America"
"1539",60,2020,15,231,147528,"Import Quantity","Wheat","El Salvador","United States of America"
"1540",238,2020,15,231,320530,"Import Quantity","Wheat","Ethiopia","United States of America"
"1541",67,2020,15,231,301,"Import Quantity","Wheat","Finland","United States of America"
"1542",73,2020,15,231,27000,"Import Quantity","Wheat","Georgia","United States of America"
"1543",84,2020,15,231,100,"Import Quantity","Wheat","Greece","United States of America"
"1544",86,2020,15,231,6200,"Import Quantity","Wheat","Grenada","United States of America"
"1545",89,2020,15,231,596047,"Import Quantity","Wheat","Guatemala","United States of America"
"1546",90,2020,15,231,32031,"Import Quantity","Wheat","Guinea","United States of America"
"1547",91,2020,15,231,40159,"Import Quantity","Wheat","Guyana","United States of America"
"1548",93,2020,15,231,138930,"Import Quantity","Wheat","Haiti","United States of America"
"1549",95,2020,15,231,277035,"Import Quantity","Wheat","Honduras","United States of America"
"1550",101,2020,15,231,1200907,"Import Quantity","Wheat","Indonesia","United States of America"
"1551",103,2020,15,231,57,"Import Quantity","Wheat","Iraq","United States of America"
"1552",106,2020,15,231,842580,"Import Quantity","Wheat","Italy","United States of America"
"1553",109,2020,15,231,176999,"Import Quantity","Wheat","Jamaica","United States of America"
"1554",110,2020,15,231,2629651,"Import Quantity","Wheat","Japan","United States of America"
"1555",118,2020,15,231,48,"Import Quantity","Wheat","Kuwait","United States of America"
"1556",123,2020,15,231,17076,"Import Quantity","Wheat","Liberia","United States of America"
"1557",131,2020,15,231,312685,"Import Quantity","Wheat","Malaysia","United States of America"
"1558",138,2020,15,231,3148010,"Import Quantity","Wheat","Mexico","United States of America"
"1559",143,2020,15,231,153,"Import Quantity","Wheat","Morocco","United States of America"
"1560",144,2020,15,231,7150,"Import Quantity","Wheat","Mozambique","United States of America"
"1561",28,2020,15,231,117934,"Import Quantity","Wheat","Myanmar","United States of America"
"1562",147,2020,15,231,13250,"Import Quantity","Wheat","Namibia","United States of America"
"1563",150,2020,15,231,80,"Import Quantity","Wheat","Netherlands","United States of America"
"1564",157,2020,15,231,16744,"Import Quantity","Wheat","Nicaragua","United States of America"
"1565",159,2020,15,231,1339484,"Import Quantity","Wheat","Nigeria","United States of America"
"1566",166,2020,15,231,138372,"Import Quantity","Wheat","Panama","United States of America"
"1567",170,2020,15,231,217900,"Import Quantity","Wheat","Peru","United States of America"
"1568",171,2020,15,231,3368920,"Import Quantity","Wheat","Philippines","United States of America"
"1569",174,2020,15,231,49870,"Import Quantity","Wheat","Portugal","United States of America"
"1570",179,2020,15,231,129,"Import Quantity","Wheat","Qatar","United States of America"
"1571",117,2020,15,231,1458090,"Import Quantity","Wheat","Republic of Korea","United States of America"
"1572",189,2020,15,231,5925,"Import Quantity","Wheat","Saint Lucia","United States of America"
"1573",191,2020,15,231,25704,"Import Quantity","Wheat","Saint Vincent and the Grenadines","United States of America"
"1574",194,2020,15,231,350,"Import Quantity","Wheat","Saudi Arabia","United States of America"
"1575",200,2020,15,231,58307,"Import Quantity","Wheat","Singapore","United States of America"
"1576",202,2020,15,231,74803,"Import Quantity","Wheat","South Africa","United States of America"
"1577",203,2020,15,231,35910,"Import Quantity","Wheat","Spain","United States of America"
"1578",38,2020,15,231,138896,"Import Quantity","Wheat","Sri Lanka","United States of America"
"1579",207,2020,15,231,24,"Import Quantity","Wheat","Suriname","United States of America"
"1580",216,2020,15,231,694748,"Import Quantity","Wheat","Thailand","United States of America"
"1581",220,2020,15,231,126155,"Import Quantity","Wheat","Trinidad and Tobago","United States of America"
"1582",222,2020,15,231,30416,"Import Quantity","Wheat","Tunisia","United States of America"
"1583",225,2020,15,231,40016,"Import Quantity","Wheat","United Arab Emirates","United States of America"
"1584",229,2020,15,231,12169,"Import Quantity","Wheat","United Kingdom of Great Britain and Northern Ireland","United States of America"
"1585",236,2020,15,231,282152,"Import Quantity","Wheat","Venezuela (Bolivarian Republic of)","United States of America"
"1586",237,2020,15,231,533363,"Import Quantity","Wheat","Viet Nam","United States of America"
"1587",249,2020,15,231,865118,"Import Quantity","Wheat","Yemen","United States of America"
"1588",21,2020,15,234,122767,"Import Quantity","Wheat","Brazil","Uruguay"
"1589",214,2020,15,234,2383,"Import Quantity","Wheat","China, Taiwan Province of","Uruguay"
"1590",7,2020,15,251,1,"Import Quantity","Wheat","Angola","Zambia"
"1591",144,2020,15,251,2,"Import Quantity","Wheat","Mozambique","Zambia"
"1592",202,2020,15,251,0,"Import Quantity","Wheat","South Africa","Zambia"
"1593",181,2020,15,251,240,"Import Quantity","Wheat","Zimbabwe","Zambia"
"1594",202,2020,15,181,2000,"Import Quantity","Wheat","South Africa","Zimbabwe"
"1595",251,2020,15,181,83,"Import Quantity","Wheat","Zambia","Zimbabwe"
"1596",2,2020,15,235,10847,"Import Quantity","Wheat","Afghanistan","Uzbekistan"
"1597",3,2020,15,33,4900,"Import Quantity","Wheat","Albania","Canada"
"1598",10,2020,15,59,1,"Import Quantity","Wheat","Australia","Egypt"
"1599",10,2020,15,106,1,"Import Quantity","Wheat","Australia","Italy"
"1600",10,2020,15,112,8,"Import Quantity","Wheat","Australia","Jordan"
"1601",10,2020,15,168,168,"Import Quantity","Wheat","Australia","Papua New Guinea"
"1602",10,2020,15,223,99,"Import Quantity","Wheat","Australia","Turkey"
"1603",11,2020,15,102,1,"Import Quantity","Wheat","Austria","Iran (Islamic Republic of)"
"1604",11,2020,15,105,0,"Import Quantity","Wheat","Austria","Israel"
"1605",11,2020,15,138,0,"Import Quantity","Wheat","Austria","Mexico"
"1606",11,2020,15,203,11,"Import Quantity","Wheat","Austria","Spain"
"1607",11,2020,15,223,2,"Import Quantity","Wheat","Austria","Turkey"
"1608",11,2020,15,225,1,"Import Quantity","Wheat","Austria","United Arab Emirates"
"1609",57,2020,15,106,0,"Import Quantity","Wheat","Belarus","Italy"
"1610",255,2020,15,41,3,"Import Quantity","Wheat","Belgium","China, mainland"
"1611",255,2020,15,44,0,"Import Quantity","Wheat","Belgium","Colombia"
"1612",255,2020,15,107,0,"Import Quantity","Wheat","Belgium","Cote dIvoire"
"1613",255,2020,15,250,0,"Import Quantity","Wheat","Belgium","Democratic Republic of the Congo"
"1614",255,2020,15,63,4443,"Import Quantity","Wheat","Belgium","Estonia"
"1615",255,2020,15,119,3518,"Import Quantity","Wheat","Belgium","Latvia"
"1616",255,2020,15,121,4,"Import Quantity","Wheat","Belgium","Lebanon"
"1617",255,2020,15,299,0,"Import Quantity","Wheat","Belgium","Palestine"
"1618",255,2020,15,217,1,"Import Quantity","Wheat","Belgium","Togo"
"1619",255,2020,15,226,0,"Import Quantity","Wheat","Belgium","Uganda"
"1620",23,2020,15,33,0,"Import Quantity","Wheat","Belize","Canada"
"1621",23,2020,15,100,0,"Import Quantity","Wheat","Belize","India"
"1622",53,2020,15,68,0,"Import Quantity","Wheat","Benin","France"
"1623",19,2020,15,138,0,"Import Quantity","Wheat","Bolivia (Plurinational State of)","Mexico"
"1624",19,2020,15,231,0,"Import Quantity","Wheat","Bolivia (Plurinational State of)","United States of America"
"1625",80,2020,15,150,1,"Import Quantity","Wheat","Bosnia and Herzegovina","Netherlands"
"1626",80,2020,15,223,67,"Import Quantity","Wheat","Bosnia and Herzegovina","Turkey"
"1627",80,2020,15,230,0,"Import Quantity","Wheat","Bosnia and Herzegovina","Ukraine"
"1628",20,2020,15,79,770,"Import Quantity","Wheat","Botswana","Germany"
"1629",20,2020,15,277,142,"Import Quantity","Wheat","Botswana","South Sudan"
"1630",21,2020,15,121,14,"Import Quantity","Wheat","Brazil","Lebanon"
"1631",26,2020,15,10,8,"Import Quantity","Wheat","Brunei Darussalam","Australia"
"1632",26,2020,15,79,1,"Import Quantity","Wheat","Brunei Darussalam","Germany"
"1633",26,2020,15,131,11,"Import Quantity","Wheat","Brunei Darussalam","Malaysia"
"1634",27,2020,15,167,24,"Import Quantity","Wheat","Bulgaria","Czechia"
"1635",27,2020,15,138,0,"Import Quantity","Wheat","Bulgaria","Mexico"
"1636",27,2020,15,199,4513,"Import Quantity","Wheat","Bulgaria","Slovakia"
"1637",27,2020,15,203,0,"Import Quantity","Wheat","Bulgaria","Spain"
"1638",27,2020,15,223,1355,"Import Quantity","Wheat","Bulgaria","Turkey"
"1639",233,2020,15,102,46,"Import Quantity","Wheat","Burkina Faso","Iran (Islamic Republic of)"
"1640",29,2020,15,9,5000,"Import Quantity","Wheat","Burundi","Argentina"
"1641",29,2020,15,209,3000,"Import Quantity","Wheat","Burundi","Eswatini"
"1642",29,2020,15,126,8000,"Import Quantity","Wheat","Burundi","Lithuania"
"1643",29,2020,15,226,0,"Import Quantity","Wheat","Burundi","Uganda"
"1644",29,2020,15,229,32670,"Import Quantity","Wheat","Burundi","United Kingdom of Great Britain and Northern Ireland"
"1645",29,2020,15,215,8,"Import Quantity","Wheat","Burundi","United Republic of Tanzania"
"1646",29,2020,15,231,2000,"Import Quantity","Wheat","Burundi","United States of America"
"1647",35,2020,15,9,3984,"Import Quantity","Wheat","Cabo Verde","Argentina"
"1648",35,2020,15,110,2657,"Import Quantity","Wheat","Cabo Verde","Japan"
"1649",115,2020,15,237,32714,"Import Quantity","Wheat","Cambodia","Viet Nam"
"1650",33,2020,15,9,1,"Import Quantity","Wheat","Canada","Argentina"
"1651",33,2020,15,10,0,"Import Quantity","Wheat","Canada","Australia"
"1652",33,2020,15,255,0,"Import Quantity","Wheat","Canada","Belgium"
"1653",33,2020,15,41,2,"Import Quantity","Wheat","Canada","China, mainland"
"1654",33,2020,15,167,0,"Import Quantity","Wheat","Canada","Czechia"
"1655",33,2020,15,54,0,"Import Quantity","Wheat","Canada","Denmark"
"1656",33,2020,15,59,4,"Import Quantity","Wheat","Canada","Egypt"
"1657",33,2020,15,68,2,"Import Quantity","Wheat","Canada","France"
"1658",33,2020,15,79,2,"Import Quantity","Wheat","Canada","Germany"
"1659",33,2020,15,105,0,"Import Quantity","Wheat","Canada","Israel"
"1660",33,2020,15,138,0,"Import Quantity","Wheat","Canada","Mexico"
"1661",33,2020,15,150,0,"Import Quantity","Wheat","Canada","Netherlands"
"1662",40,2020,15,167,0,"Import Quantity","Wheat","Chile","Czechia"
"1663",40,2020,15,56,0,"Import Quantity","Wheat","Chile","Dominican Republic"
"1664",40,2020,15,138,0,"Import Quantity","Wheat","Chile","Mexico"
"1665",40,2020,15,150,0,"Import Quantity","Wheat","Chile","Netherlands"
"1666",40,2020,15,234,21912,"Import Quantity","Wheat","Chile","Uruguay"
"1667",96,2020,15,28,7,"Import Quantity","Wheat","China, Hong Kong SAR","Myanmar"
"1668",96,2020,15,200,8,"Import Quantity","Wheat","China, Hong Kong SAR","Singapore"
"1669",128,2020,15,41,0,"Import Quantity","Wheat","China, Macao SAR","China, mainland"
"1670",128,2020,15,68,0,"Import Quantity","Wheat","China, Macao SAR","France"
"1671",41,2020,15,97,224,"Import Quantity","Wheat","China, mainland","Hungary"
"1672",41,2020,15,138,0,"Import Quantity","Wheat","China, mainland","Mexico"
"1673",41,2020,15,223,0,"Import Quantity","Wheat","China, mainland","Turkey"
"1674",214,2020,15,255,119,"Import Quantity","Wheat","China, Taiwan Province of","Belgium"
"1675",214,2020,15,126,504,"Import Quantity","Wheat","China, Taiwan Province of","Lithuania"
"1676",214,2020,15,272,1859,"Import Quantity","Wheat","China, Taiwan Province of","Serbia"
"1677",214,2020,15,202,22,"Import Quantity","Wheat","China, Taiwan Province of","South Africa"
"1678",44,2020,15,9,29723,"Import Quantity","Wheat","Colombia","Argentina"
"1679",45,2020,15,225,0,"Import Quantity","Wheat","Comoros","United Arab Emirates"
"1680",46,2020,15,255,0,"Import Quantity","Wheat","Congo","Belgium"
"1681",46,2020,15,123,1,"Import Quantity","Wheat","Congo","Liberia"
"1682",48,2020,15,9,75,"Import Quantity","Wheat","Costa Rica","Argentina"
"1683",48,2020,15,68,0,"Import Quantity","Wheat","Costa Rica","France"
"1684",48,2020,15,79,291,"Import Quantity","Wheat","Costa Rica","Germany"
"1685",48,2020,15,138,0,"Import Quantity","Wheat","Costa Rica","Mexico"
"1686",50,2020,15,121,2,"Import Quantity","Wheat","Cyprus","Lebanon"
"1687",250,2020,15,41,1,"Import Quantity","Wheat","Democratic Republic of the Congo","China, mainland"
"1688",250,2020,15,167,17901,"Import Quantity","Wheat","Democratic Republic of the Congo","Czechia"
"1689",250,2020,15,121,0,"Import Quantity","Wheat","Democratic Republic of the Congo","Lebanon"
"1690",250,2020,15,126,28770,"Import Quantity","Wheat","Democratic Republic of the Congo","Lithuania"
"1691",250,2020,15,165,23,"Import Quantity","Wheat","Democratic Republic of the Congo","Pakistan"
"1692",250,2020,15,225,0,"Import Quantity","Wheat","Democratic Republic of the Congo","United Arab Emirates"
"1693",250,2020,15,231,13350,"Import Quantity","Wheat","Democratic Republic of the Congo","United States of America"
"1694",54,2020,15,41,0,"Import Quantity","Wheat","Denmark","China, mainland"
"1695",54,2020,15,214,0,"Import Quantity","Wheat","Denmark","China, Taiwan Province of"
"1696",54,2020,15,104,7850,"Import Quantity","Wheat","Denmark","Ireland"
"1697",54,2020,15,256,3300,"Import Quantity","Wheat","Denmark","Luxembourg"
"1698",54,2020,15,162,0,"Import Quantity","Wheat","Denmark","Norway"
"1699",54,2020,15,223,3,"Import Quantity","Wheat","Denmark","Turkey"
"1700",54,2020,15,230,0,"Import Quantity","Wheat","Denmark","Ukraine"
"1701",59,2020,15,97,19171,"Import Quantity","Wheat","Egypt","Hungary"
"1702",59,2020,15,106,0,"Import Quantity","Wheat","Egypt","Italy"
"1703",59,2020,15,229,2,"Import Quantity","Wheat","Egypt","United Kingdom of Great Britain and Northern Ireland"
"1704",63,2020,15,231,0,"Import Quantity","Wheat","Estonia","United States of America"
"1705",209,2020,15,33,11259,"Import Quantity","Wheat","Eswatini","Canada"
"1706",209,2020,15,79,1918,"Import Quantity","Wheat","Eswatini","Germany"
"1707",209,2020,15,119,4141,"Import Quantity","Wheat","Eswatini","Latvia"
"1708",209,2020,15,173,2106,"Import Quantity","Wheat","Eswatini","Poland"
"1709",209,2020,15,185,1122,"Import Quantity","Wheat","Eswatini","Russian Federation"
"1710",209,2020,15,230,2009,"Import Quantity","Wheat","Eswatini","Ukraine"
"1711",67,2020,15,54,13,"Import Quantity","Wheat","Finland","Denmark"
"1712",67,2020,15,106,55,"Import Quantity","Wheat","Finland","Italy"
"1713",67,2020,15,162,0,"Import Quantity","Wheat","Finland","Norway"
"1714",67,2020,15,173,170,"Import Quantity","Wheat","Finland","Poland"
"1715",67,2020,15,223,0,"Import Quantity","Wheat","Finland","Turkey"
"1716",68,2020,15,9,0,"Import Quantity","Wheat","France","Argentina"
"1717",68,2020,15,10,0,"Import Quantity","Wheat","France","Australia"
"1718",68,2020,15,41,19,"Import Quantity","Wheat","France","China, mainland"
"1719",68,2020,15,214,5,"Import Quantity","Wheat","France","China, Taiwan Province of"
"1720",68,2020,15,121,8,"Import Quantity","Wheat","France","Lebanon"
"1721",68,2020,15,138,0,"Import Quantity","Wheat","France","Mexico"
"1722",68,2020,15,202,0,"Import Quantity","Wheat","France","South Africa"
"1723",68,2020,15,231,5,"Import Quantity","Wheat","France","United States of America"
"1724",73,2020,15,68,1,"Import Quantity","Wheat","Georgia","France"
"1725",73,2020,15,79,0,"Import Quantity","Wheat","Georgia","Germany"
